id,name,category,subcategory,brand,price,rating,review_count,color,image_url,description,tags,features,amazon_url,flipkart_url,myntra_url,price_range,popularity_score
865,Secretlab Titan Evo 2022,Gaming,Gaming Chairs,Secretlab,45.11,3.5,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by Secretlab. The Secretlab Titan Evo 2022 features top-tier quality and performance. Perfect for gaming enthusiasts.,"gaming,chair,comfort,secretlab,setup,ergonomic",High quality|Durable design|Premium materials|Authentic Secretlab product,https://www.amazon.in/s?k=Secretlab%20Titan%20Evo%202022,https://www.flipkart.com/search?q=Secretlab%20Titan%20Evo%202022,,budget,0.51
866,DXRacer Formula Series Plus,Gaming,Gaming Chairs,DXRacer,106.14,3.8,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by DXRacer. The DXRacer Formula Series Plus features top-tier quality and performance. Perfect for gaming enthusiasts.,"comfort,chair,setup,ergonomic,dxracer,gaming",High quality|Durable design|Premium materials|Authentic DXRacer product,https://www.amazon.in/s?k=DXRacer%20Formula%20Series%20Plus,https://www.flipkart.com/search?q=DXRacer%20Formula%20Series%20Plus,,mid-range,0.66
868,Secretlab Titan Evo 2022 V2,Gaming,Gaming Chairs,Secretlab,428.59,4.7,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by Secretlab. The Secretlab Titan Evo 2022 V2 features top-tier quality and performance. Perfect for gaming enthusiasts.,"setup,ergonomic,gaming,chair,secretlab,comfort",High quality|Durable design|Premium materials|Authentic Secretlab product,https://www.amazon.in/s?k=Secretlab%20Titan%20Evo%202022%20V2,https://www.flipkart.com/search?q=Secretlab%20Titan%20Evo%202022%20V2,,premium,0.39
870,Secretlab Titan Evo 2022 Elite,Gaming,Gaming Chairs,Secretlab,529.74,4.3,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by Secretlab. The Secretlab Titan Evo 2022 Elite features top-tier quality and performance. Perfect for gaming enthusiasts.,"comfort,gaming,ergonomic,setup,chair,secretlab",High quality|Durable design|Premium materials|Authentic Secretlab product,https://www.amazon.in/s?k=Secretlab%20Titan%20Evo%202022%20Elite,https://www.flipkart.com/search?q=Secretlab%20Titan%20Evo%202022%20Elite,,premium,0.4
871,Razer Iskur,Gaming,Gaming Chairs,Razer,541.32,4.7,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by Razer. The Razer Iskur features top-tier quality and performance. Perfect for gaming enthusiasts.,"chair,setup,gaming,comfort,ergonomic,razer",High quality|Durable design|Premium materials|Authentic Razer product,https://www.amazon.in/s?k=Razer%20Iskur,https://www.flipkart.com/search?q=Razer%20Iskur,,premium,0.3
872,Corsair T3 Rush Edition,Gaming,Gaming Chairs,Corsair,275.79,4.0,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by Corsair. The Corsair T3 Rush Edition features top-tier quality and performance. Perfect for gaming enthusiasts.,"setup,gaming,ergonomic,comfort,chair,corsair",High quality|Durable design|Premium materials|Authentic Corsair product,https://www.amazon.in/s?k=Corsair%20T3%20Rush%20Edition,https://www.flipkart.com/search?q=Corsair%20T3%20Rush%20Edition,,premium,0.49
876,Noblechairs Hero Series,Gaming,Gaming Chairs,Noblechairs,208.93,4.8,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by Noblechairs. The Noblechairs Hero Series features top-tier quality and performance. Perfect for gaming enthusiasts.,"setup,noblechairs,gaming,ergonomic,chair,comfort",High quality|Durable design|Premium materials|Authentic Noblechairs product,https://www.amazon.in/s?k=Noblechairs%20Hero%20Series,https://www.flipkart.com/search?q=Noblechairs%20Hero%20Series,,premium,0.51
878,Corsair T3 Rush,Gaming,Gaming Chairs,Corsair,476.98,4.4,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by Corsair. The Corsair T3 Rush features top-tier quality and performance. Perfect for gaming enthusiasts.,"setup,ergonomic,gaming,corsair,chair,comfort",High quality|Durable design|Premium materials|Authentic Corsair product,https://www.amazon.in/s?k=Corsair%20T3%20Rush,https://www.flipkart.com/search?q=Corsair%20T3%20Rush,,premium,0.2
879,DXRacer Formula Series,Gaming,Gaming Chairs,DXRacer,187.48,4.5,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by DXRacer. The DXRacer Formula Series features top-tier quality and performance. Perfect for gaming enthusiasts.,"dxracer,ergonomic,gaming,comfort,chair,setup",High quality|Durable design|Premium materials|Authentic DXRacer product,https://www.amazon.in/s?k=DXRacer%20Formula%20Series,https://www.flipkart.com/search?q=DXRacer%20Formula%20Series,,mid-range,0.92
880,Corsair T3 Rush V2,Gaming,Gaming Chairs,Corsair,215.69,4.6,0,,/images/products/macbook_pro_14.png,Premium gaming chairs by Corsair. The Corsair T3 Rush V2 features top-tier quality and performance. Perfect for gaming enthusiasts.,"gaming,comfort,ergonomic,setup,chair,corsair",High quality|Durable design|Premium materials|Authentic Corsair product,https://www.amazon.in/s?k=Corsair%20T3%20Rush%20V2,https://www.flipkart.com/search?q=Corsair%20T3%20Rush%20V2,,premium,0.14
881,Instant Pot Duo 7-in-1 Edition,Home Appliances,Kitchen,Instant Pot,931.15,3.9,0,,/images/products/cookware.png,Premium kitchen by Instant Pot. The Instant Pot Duo 7-in-1 Edition features top-tier quality and performance. Perfect for home appliances enthusiasts.,"home,instant pot,food,cooking,kitchen,appliance",High quality|Durable design|Premium materials|Authentic Instant Pot product,https://www.amazon.in/s?k=Instant%20Pot%20Duo%207-in-1%20Edition,https://www.flipkart.com/search?q=Instant%20Pot%20Duo%207-in-1%20Edition,,luxury,0.36
884,Instant Pot Duo 7-in-1,Home Appliances,Kitchen,Instant Pot,652.05,3.6,0,,/images/products/cookware.png,Premium kitchen by Instant Pot. The Instant Pot Duo 7-in-1 features top-tier quality and performance. Perfect for home appliances enthusiasts.,"kitchen,home,appliance,instant pot,food,cooking",High quality|Durable design|Premium materials|Authentic Instant Pot product,https://www.amazon.in/s?k=Instant%20Pot%20Duo%207-in-1,https://www.flipkart.com/search?q=Instant%20Pot%20Duo%207-in-1,,premium,0.43
885,Instant Pot Duo 7-in-1 Plus,Home Appliances,Kitchen,Instant Pot,235.49,4.1,0,,/images/products/cookware.png,Premium kitchen by Instant Pot. The Instant Pot Duo 7-in-1 Plus features top-tier quality and performance. Perfect for home appliances enthusiasts.,"appliance,food,kitchen,home,cooking,instant pot",High quality|Durable design|Premium materials|Authentic Instant Pot product,https://www.amazon.in/s?k=Instant%20Pot%20Duo%207-in-1%20Plus,https://www.flipkart.com/search?q=Instant%20Pot%20Duo%207-in-1%20Plus,,premium,0.94
890,Philips Essential Airfryer Pro,Home Appliances,Kitchen,Philips,1443.72,4.6,0,,/images/products/airfryer.png,Premium kitchen by Philips. The Philips Essential Airfryer Pro features top-tier quality and performance. Perfect for home appliances enthusiasts.,"appliance,cooking,food,home,philips,kitchen",High quality|Durable design|Premium materials|Authentic Philips product,https://www.amazon.in/s?k=Philips%20Essential%20Airfryer%20Pro,https://www.flipkart.com/search?q=Philips%20Essential%20Airfryer%20Pro,,luxury,0.44
892,KitchenAid Artisan Stand Mixer Max,Home Appliances,Kitchen,KitchenAid,1222.72,3.9,0,,/images/products/coffeemaker.png,Premium kitchen by KitchenAid. The KitchenAid Artisan Stand Mixer Max features top-tier quality and performance. Perfect for home appliances enthusiasts.,"home,food,cooking,kitchen,appliance,kitchenaid",High quality|Durable design|Premium materials|Authentic KitchenAid product,https://www.amazon.in/s?k=KitchenAid%20Artisan%20Stand%20Mixer%20Max,https://www.flipkart.com/search?q=KitchenAid%20Artisan%20Stand%20Mixer%20Max,,luxury,0.14
893,Ninja Foodi Air Fryer Pro,Home Appliances,Kitchen,Ninja,1054.75,4.2,0,,/images/products/airfryer.png,Premium kitchen by Ninja. The Ninja Foodi Air Fryer Pro features top-tier quality and performance. Perfect for home appliances enthusiasts.,"kitchen,ninja,appliance,home,food,cooking",High quality|Durable design|Premium materials|Authentic Ninja product,https://www.amazon.in/s?k=Ninja%20Foodi%20Air%20Fryer%20Pro,https://www.flipkart.com/search?q=Ninja%20Foodi%20Air%20Fryer%20Pro,,luxury,0.33
895,Ninja Foodi Air Fryer Edition,Home Appliances,Kitchen,Ninja,955.69,4.0,0,,/images/products/airfryer.png,Premium kitchen by Ninja. The Ninja Foodi Air Fryer Edition features top-tier quality and performance. Perfect for home appliances enthusiasts.,"home,ninja,food,appliance,kitchen,cooking",High quality|Durable design|Premium materials|Authentic Ninja product,https://www.amazon.in/s?k=Ninja%20Foodi%20Air%20Fryer%20Edition,https://www.flipkart.com/search?q=Ninja%20Foodi%20Air%20Fryer%20Edition,,luxury,0.27
896,Breville Barista Express,Home Appliances,Kitchen,Breville,876.58,4.4,0,,/images/products/coffeemaker.png,Premium kitchen by Breville. The Breville Barista Express features top-tier quality and performance. Perfect for home appliances enthusiasts.,"breville,food,home,kitchen,cooking,appliance",High quality|Durable design|Premium materials|Authentic Breville product,https://www.amazon.in/s?k=Breville%20Barista%20Express,https://www.flipkart.com/search?q=Breville%20Barista%20Express,,luxury,0.24
902,KitchenAid Artisan Stand Mixer V2,Home Appliances,Kitchen,KitchenAid,858.58,4.9,0,,/images/products/coffeemaker.png,Premium kitchen by KitchenAid. The KitchenAid Artisan Stand Mixer V2 features top-tier quality and performance. Perfect for home appliances enthusiasts.,"kitchen,food,home,appliance,cooking,kitchenaid",High quality|Durable design|Premium materials|Authentic KitchenAid product,https://www.amazon.in/s?k=KitchenAid%20Artisan%20Stand%20Mixer%20V2,https://www.flipkart.com/search?q=KitchenAid%20Artisan%20Stand%20Mixer%20V2,,luxury,0.48
904,Breville Barista Express Elite,Home Appliances,Kitchen,Breville,199.06,4.3,0,,/images/products/coffeemaker.png,Premium kitchen by Breville. The Breville Barista Express Elite features top-tier quality and performance. Perfect for home appliances enthusiasts.,"breville,home,food,cooking,appliance,kitchen",High quality|Durable design|Premium materials|Authentic Breville product,https://www.amazon.in/s?k=Breville%20Barista%20Express%20Elite,https://www.flipkart.com/search?q=Breville%20Barista%20Express%20Elite,,mid-range,0.94
905,Philips Essential Airfryer,Home Appliances,Kitchen,Philips,886.16,3.9,0,,/images/products/airfryer.png,Premium kitchen by Philips. The Philips Essential Airfryer features top-tier quality and performance. Perfect for home appliances enthusiasts.,"appliance,home,cooking,food,kitchen,philips",High quality|Durable design|Premium materials|Authentic Philips product,https://www.amazon.in/s?k=Philips%20Essential%20Airfryer,https://www.flipkart.com/search?q=Philips%20Essential%20Airfryer,,luxury,0.19
906,KitchenAid Artisan Stand Mixer,Home Appliances,Kitchen,KitchenAid,989.94,4.5,0,,/images/products/coffeemaker.png,Premium kitchen by KitchenAid. The KitchenAid Artisan Stand Mixer features top-tier quality and performance. Perfect for home appliances enthusiasts.,"home,kitchenaid,appliance,cooking,food,kitchen",High quality|Durable design|Premium materials|Authentic KitchenAid product,https://www.amazon.in/s?k=KitchenAid%20Artisan%20Stand%20Mixer,https://www.flipkart.com/search?q=KitchenAid%20Artisan%20Stand%20Mixer,,luxury,0.77
907,Ninja Foodi Air Fryer,Home Appliances,Kitchen,Ninja,1499.53,4.3,0,,/images/products/airfryer.png,Premium kitchen by Ninja. The Ninja Foodi Air Fryer features top-tier quality and performance. Perfect for home appliances enthusiasts.,"appliance,cooking,kitchen,ninja,home,food",High quality|Durable design|Premium materials|Authentic Ninja product,https://www.amazon.in/s?k=Ninja%20Foodi%20Air%20Fryer,https://www.flipkart.com/search?q=Ninja%20Foodi%20Air%20Fryer,,luxury,0.65
908,Breville Barista Express Edition,Home Appliances,Kitchen,Breville,1490.34,4.1,0,,/images/products/coffeemaker.png,Premium kitchen by Breville. The Breville Barista Express Edition features top-tier quality and performance. Perfect for home appliances enthusiasts.,"food,appliance,cooking,kitchen,home,breville",High quality|Durable design|Premium materials|Authentic Breville product,https://www.amazon.in/s?k=Breville%20Barista%20Express%20Edition,https://www.flipkart.com/search?q=Breville%20Barista%20Express%20Edition,,luxury,0.33
909,Philips Essential Airfryer Plus,Home Appliances,Kitchen,Philips,957.23,3.7,0,,/images/products/airfryer.png,Premium kitchen by Philips. The Philips Essential Airfryer Plus features top-tier quality and performance. Perfect for home appliances enthusiasts.,"cooking,philips,kitchen,appliance,food,home",High quality|Durable design|Premium materials|Authentic Philips product,https://www.amazon.in/s?k=Philips%20Essential%20Airfryer%20Plus,https://www.flipkart.com/search?q=Philips%20Essential%20Airfryer%20Plus,,luxury,0.65
910,Breville Barista Express Plus,Home Appliances,Kitchen,Breville,1296.85,4.1,0,,/images/products/coffeemaker.png,Premium kitchen by Breville. The Breville Barista Express Plus features top-tier quality and performance. Perfect for home appliances enthusiasts.,"kitchen,breville,appliance,cooking,home,food",High quality|Durable design|Premium materials|Authentic Breville product,https://www.amazon.in/s?k=Breville%20Barista%20Express%20Plus,https://www.flipkart.com/search?q=Breville%20Barista%20Express%20Plus,,luxury,0.65
918,Bissell CrossWave Edition,Home Appliances,Cleaning,Bissell,1288.26,4.9,0,,/images/products/coffeemaker.png,Premium cleaning by Bissell. The Bissell CrossWave Edition features top-tier quality and performance. Perfect for home appliances enthusiasts.,"cleaning,smart,bissell,vacuum,home,appliance",High quality|Durable design|Premium materials|Authentic Bissell product,https://www.amazon.in/s?k=Bissell%20CrossWave%20Edition,https://www.flipkart.com/search?q=Bissell%20CrossWave%20Edition,,luxury,0.64
919,Dyson V15 Detect Pro,Home Appliances,Cleaning,Dyson,1063.63,3.7,0,,/images/products/coffeemaker.png,Premium cleaning by Dyson. The Dyson V15 Detect Pro features top-tier quality and performance. Perfect for home appliances enthusiasts.,"dyson,appliance,smart,home,vacuum,cleaning",High quality|Durable design|Premium materials|Authentic Dyson product,https://www.amazon.in/s?k=Dyson%20V15%20Detect%20Pro,https://www.flipkart.com/search?q=Dyson%20V15%20Detect%20Pro,,luxury,0.52
922,Bissell CrossWave,Home Appliances,Cleaning,Bissell,1286.5,3.8,0,,/images/products/coffeemaker.png,Premium cleaning by Bissell. The Bissell CrossWave features top-tier quality and performance. Perfect for home appliances enthusiasts.,"home,vacuum,bissell,smart,appliance,cleaning",High quality|Durable design|Premium materials|Authentic Bissell product,https://www.amazon.in/s?k=Bissell%20CrossWave,https://www.flipkart.com/search?q=Bissell%20CrossWave,,luxury,0.69
926,Dyson V15 Detect Max,Home Appliances,Cleaning,Dyson,358.7,3.6,0,,/images/products/coffeemaker.png,Premium cleaning by Dyson. The Dyson V15 Detect Max features top-tier quality and performance. Perfect for home appliances enthusiasts.,"dyson,appliance,vacuum,cleaning,home,smart",High quality|Durable design|Premium materials|Authentic Dyson product,https://www.amazon.in/s?k=Dyson%20V15%20Detect%20Max,https://www.flipkart.com/search?q=Dyson%20V15%20Detect%20Max,,premium,0.28
928,Bissell CrossWave Elite,Home Appliances,Cleaning,Bissell,1061.53,3.9,0,,/images/products/coffeemaker.png,Premium cleaning by Bissell. The Bissell CrossWave Elite features top-tier quality and performance. Perfect for home appliances enthusiasts.,"vacuum,smart,home,cleaning,appliance,bissell",High quality|Durable design|Premium materials|Authentic Bissell product,https://www.amazon.in/s?k=Bissell%20CrossWave%20Elite,https://www.flipkart.com/search?q=Bissell%20CrossWave%20Elite,,luxury,0.35
930,iRobot Roomba j7+,Home Appliances,Cleaning,iRobot,1373.7,4.5,0,,/images/products/coffeemaker.png,Premium cleaning by iRobot. The iRobot Roomba j7+ features top-tier quality and performance. Perfect for home appliances enthusiasts.,"vacuum,appliance,cleaning,home,irobot,smart",High quality|Durable design|Premium materials|Authentic iRobot product,https://www.amazon.in/s?k=iRobot%20Roomba%20j7%2B,https://www.flipkart.com/search?q=iRobot%20Roomba%20j7%2B,,luxury,0.38
931,Dyson V15 Detect,Home Appliances,Cleaning,Dyson,126.64,4.7,0,,/images/products/coffeemaker.png,Premium cleaning by Dyson. The Dyson V15 Detect features top-tier quality and performance. Perfect for home appliances enthusiasts.,"smart,vacuum,appliance,cleaning,home,dyson",High quality|Durable design|Premium materials|Authentic Dyson product,https://www.amazon.in/s?k=Dyson%20V15%20Detect,https://www.flipkart.com/search?q=Dyson%20V15%20Detect,,mid-range,0.76
